City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
544,Faya,SA,2/12/2022 7:58,18.3851,42.4509,66.31,56,33,5.79,scattered clouds
545,Humaita,BR,2/12/2022 7:58,-7.5061,-63.0208,73.2,98,100,1.86,moderate rain
546,Panzhihua,CN,2/12/2022 7:58,26.5851,101.7128,72.45,17,14,8.72,few clouds
547,Gushikawa,JP,2/12/2022 7:58,26.3544,127.8686,70.83,80,89,13.49,overcast clouds
548,Necochea,AR,2/12/2022 7:58,-38.5473,-58.7368,54.03,61,0,8.52,clear sky
549,Blackwater,AU,2/12/2022 7:58,-23.5833,148.8833,89.38,26,39,14.47,scattered clouds
550,Dakar,SN,2/12/2022 7:56,14.6937,-17.4441,74.28,52,34,13.8,dust
551,Iquique,CL,2/12/2022 7:58,-20.2208,-70.1431,64.44,74,9,0.49,clear sky
552,Bukama,CD,2/12/2022 7:58,-9.2,25.85,77.72,72,87,1.52,overcast clouds
553,Oyama,JP,2/12/2022 7:53,36.3,139.8,48.04,33,99,3,overcast clouds
554,Mehran,IR,2/12/2022 7:58,33.1222,46.1646,60.28,45,1,6.76,clear sky
555,Gerash,IR,2/12/2022 7:58,27.6652,54.1371,62.74,27,2,4.65,clear sky
556,Yeppoon,AU,2/12/2022 7:58,-23.1333,150.7333,82.18,67,1,15.95,clear sky
557,Khani,GE,2/12/2022 7:58,41.9563,42.9566,40.57,91,17,3.67,few clouds
558,Wapi Pathum,TH,2/12/2022 7:58,15.8452,103.3768,91.06,32,49,5.57,scattered clouds
559,Solwezi,ZM,2/12/2022 7:58,-12.1688,26.3894,66.16,87,99,3.51,overcast clouds
560,Lasa,IT,2/12/2022 7:58,46.6166,10.7002,30.02,44,0,0.22,clear sky
561,Griffith,US,2/12/2022 7:55,41.5284,-87.4237,28.56,77,100,18.41,overcast clouds
562,Kochinda,IN,2/12/2022 7:58,21.7333,84.35,78.76,15,43,8.63,scattered clouds
563,Fort Myers Beach,US,2/12/2022 7:58,26.452,-81.9481,64,93,0,5.66,clear sky
564,Komsomolskiy,UZ,2/12/2022 7:58,40.4272,71.7189,42.22,81,100,2.3,mist
565,San Luis,AR,2/12/2022 7:54,-33.295,-66.3356,52.56,80,92,16.42,overcast clouds
566,Inverell,AU,2/12/2022 7:58,-29.7833,151.1167,78.12,44,27,1.01,scattered clouds
567,Makakilo City,US,2/12/2022 7:53,21.3469,-158.0858,72.68,74,16,6.24,few clouds
568,Buchanan,LR,2/12/2022 7:58,5.8808,-10.0467,76.96,88,14,6.51,light rain
569,Cangzhou,CN,2/12/2022 7:58,38.3167,116.8667,43.05,53,91,13.11,overcast clouds
570,Saint Anthony,US,2/12/2022 7:58,45.0205,-93.218,3.04,71,0,10.36,clear sky
571,Tyret Pervaya,RU,2/12/2022 7:58,53.6703,102.3106,-5.69,89,66,3.53,broken clouds
572,La Ronge,CA,2/12/2022 7:58,55.1001,-105.2842,-9.18,77,100,2.3,overcast clouds
573,Saint-Pierre,RE,2/12/2022 7:58,-21.3393,55.4781,85.68,66,0,5.75,clear sky
574,Salamanca,ES,2/12/2022 7:58,40.8333,-6,43.75,70,100,3.83,overcast clouds
575,Cortland,US,2/12/2022 7:58,42.6001,-76.083,46.89,70,100,5.75,overcast clouds
576,Ewa Beach,US,2/12/2022 7:58,21.3156,-158.0072,74.08,74,28,6.08,scattered clouds
577,Maceio,BR,2/12/2022 7:58,-9.6658,-35.7353,76.44,88,40,3.44,scattered clouds
578,Osoyoos,CA,2/12/2022 7:58,49.0331,-119.4524,33.94,80,9,0,clear sky
579,Nabire,ID,2/12/2022 7:58,-3.3667,135.4833,81.05,82,65,3.89,broken clouds
580,Bardiyah,LY,2/12/2022 7:58,31.7561,25.0865,54.91,64,0,7.83,clear sky
581,Gat,IL,2/12/2022 7:58,31.61,34.7642,62.78,38,0,1.59,clear sky
582,Baffa,PK,2/12/2022 7:58,34.4378,73.2194,62.55,21,0,3.13,clear sky
583,Canton,CN,2/12/2022 7:55,23.1167,113.25,62.55,46,77,4.34,broken clouds
584,Lazaro Cardenas,MX,2/12/2022 7:58,17.9583,-102.2,72.54,64,100,4.52,overcast clouds
585,Zdanice,CZ,2/12/2022 7:58,49.0673,17.0275,39.27,87,11,4.7,few clouds
586,Preobrazheniye,RU,2/12/2022 7:58,42.9019,133.9064,25.07,45,6,11.95,clear sky
587,Quatre Cocos,MU,2/12/2022 7:58,-20.2078,57.7625,84.09,72,100,9.53,overcast clouds
588,San Rafael,AR,2/12/2022 7:55,-34.6177,-68.3301,58.57,76,97,8.37,overcast clouds
589,Matagami,CA,2/12/2022 7:58,49.7502,-77.6328,-12.89,70,100,18.41,overcast clouds
590,Namalenga,TZ,2/12/2022 7:58,-10.95,39.1,76.53,85,100,4.07,light rain
591,Joshimath,IN,2/12/2022 7:58,30.5667,79.5667,57.54,30,0,6.46,clear sky
592,Sakakah,SA,2/12/2022 7:58,29.9697,40.2064,51.37,44,0,9.35,clear sky
593,Rio Grande,BR,2/12/2022 7:58,-32.035,-52.0986,72.95,86,49,13.87,scattered clouds
594,Gazojak,TM,2/12/2022 7:58,41.1875,61.4036,40.68,47,7,3.31,clear sky
595,Qandala,SO,2/12/2022 7:58,11.472,49.8728,78.98,45,19,7.72,few clouds
596,Zaysan,KZ,2/12/2022 7:58,47.4667,84.8667,14.61,85,76,2.1,broken clouds
597,Mitsukaido,JP,2/12/2022 7:58,36.0167,139.9833,50.07,37,84,2.86,broken clouds
598,Slidell,US,2/12/2022 7:58,30.2752,-89.7812,54,90,100,2.62,overcast clouds
599,Gemena,CD,2/12/2022 7:58,3.25,19.7667,89.62,18,8,3.22,clear sky
600,Fort Nelson,CA,2/12/2022 7:58,58.8053,-122.7002,9.99,85,100,4.61,light snow
601,Ercis,TR,2/12/2022 7:58,39.0287,43.3586,24.75,73,4,1.72,clear sky
602,Alofi,NU,2/12/2022 7:58,-19.0595,-169.9187,78.69,83,32,9.22,scattered clouds
603,Almaznyy,RU,2/12/2022 7:58,48.0448,40.045,37.54,99,100,5.32,overcast clouds
604,Grindavik,IS,2/12/2022 7:58,63.8424,-22.4338,27.07,74,0,17.27,clear sky
605,Colares,PT,2/12/2022 7:58,38.7992,-9.4469,53.89,81,20,15.01,fog
606,Mogadishu,SO,2/12/2022 7:57,2.0371,45.3438,84.07,65,0,17.27,clear sky
607,Mizque,BO,2/12/2022 7:58,-17.941,-65.3402,59.43,91,100,1.03,overcast clouds
608,Caconda,AO,2/12/2022 7:58,-13.7333,15.0667,69.48,60,90,2.86,overcast clouds
609,Tahoua,NE,2/12/2022 7:58,14.8888,5.2692,64.38,16,0,10.36,dust
610,Stornoway,GB,2/12/2022 7:58,58.2093,-6.3865,46.36,92,75,23.02,broken clouds
611,Medeiros Neto,BR,2/12/2022 7:58,-17.3739,-40.2206,69.3,96,100,1.83,overcast clouds
612,Urumqi,CN,2/12/2022 7:58,43.801,87.6005,13.15,86,75,2.24,mist
613,Yinchuan,CN,2/12/2022 7:58,38.4681,106.2731,34.54,56,61,2.95,broken clouds
614,Orangeburg,US,2/12/2022 7:58,33.4918,-80.8557,42.67,71,66,7,broken clouds
615,Muyezerskiy,RU,2/12/2022 7:58,63.9333,31.65,12.07,94,61,8.52,broken clouds
616,Akdepe,TM,2/12/2022 7:58,42.0551,59.3788,37.49,56,100,9.42,overcast clouds
617,Radcliff,US,2/12/2022 7:58,37.8404,-85.9491,42.42,78,100,9.22,overcast clouds
618,El Alto,PE,2/12/2022 7:58,-4.2714,-81.2147,69.89,79,100,11.03,overcast clouds
619,Liverpool,GB,2/12/2022 7:54,53.4106,-2.9779,46.67,76,40,13.8,scattered clouds
620,Yabelo,ET,2/12/2022 7:58,4.8833,38.0833,74.52,18,15,15.59,few clouds
621,Bud,US,2/12/2022 7:58,39.447,-86.1758,32.13,83,24,11.48,few clouds
622,Yerbogachen,RU,2/12/2022 7:58,61.2767,108.0108,0.18,93,100,0.51,overcast clouds
623,Tianpeng,CN,2/12/2022 7:58,30.9866,103.9393,50.47,63,100,2.1,overcast clouds
624,Malibu,US,2/12/2022 7:55,34.005,-118.8101,73.87,41,0,3.51,clear sky
625,Zhezkazgan,KZ,2/12/2022 7:58,47.8043,67.7144,24.78,86,100,20.13,overcast clouds
626,Chernyshevskiy,RU,2/12/2022 7:58,63.0128,112.4714,-1.03,95,100,0.65,overcast clouds
627,Marzuq,YE,2/12/2022 7:58,14.4,46.4667,78.75,17,60,5.91,broken clouds
628,Rassvet,RU,2/12/2022 7:58,46.8333,40.75,43.03,97,100,26.84,overcast clouds
629,Marathon,US,2/12/2022 7:58,44.9,-89.7668,6.13,72,40,14.97,scattered clouds
630,Baley,RU,2/12/2022 7:58,51.6,116.6333,-3.1,85,98,3.53,overcast clouds
631,Santa Cruz,BO,2/12/2022 7:58,-17.8,-63.1667,74.66,94,75,3.44,broken clouds
632,Ulaanbaatar,MN,2/12/2022 7:57,47.9077,106.8832,1.53,55,0,4.47,clear sky
633,Phuntsholing,BT,2/12/2022 7:58,26.8516,89.3884,67.8,57,47,4.9,scattered clouds
634,Paoua,CF,2/12/2022 7:58,7.2427,16.4406,81.27,12,2,7.54,clear sky
635,Tual,ID,2/12/2022 7:58,-5.6667,132.75,83.57,67,50,3.06,scattered clouds
636,Howard Springs,AU,2/12/2022 7:58,-12.497,131.047,91.31,73,78,5.84,broken clouds
637,Sant Julia De Loria,AD,2/12/2022 7:58,42.4625,1.4825,37.8,89,75,0.2,broken clouds
638,Albesti,RO,2/12/2022 7:58,47.7,27.0667,43.21,58,90,17.18,overcast clouds
639,Bloomfield,US,2/12/2022 7:58,40.8068,-74.1854,54.01,50,65,1.99,broken clouds
640,Natal,BR,2/12/2022 7:56,-5.795,-35.2094,77.65,83,75,10.36,broken clouds
641,Karpathos,GR,2/12/2022 7:58,35.507,27.2132,57.16,67,75,2.3,broken clouds
642,Guane,CU,2/12/2022 7:58,22.2025,-84.0875,67.86,95,16,5.37,few clouds
643,Lima,PE,2/12/2022 7:57,-12.0432,-77.0282,69.91,80,0,8.05,clear sky
644,Sines,PT,2/12/2022 7:58,37.9562,-8.8698,56.28,92,82,3.6,broken clouds
645,Pacific Grove,US,2/12/2022 7:58,36.6177,-121.9166,61.16,73,17,3,few clouds
646,Swidnik,PL,2/12/2022 7:58,51.219,22.6962,31.89,85,40,9.22,scattered clouds
647,Saquarema,BR,2/12/2022 7:58,-22.92,-42.5103,71.78,87,99,1.3,overcast clouds
648,La Peca,PE,2/12/2022 7:58,-5.6111,-78.435,65.62,91,100,2.15,light rain
649,Namanyere,TZ,2/12/2022 7:58,-7.5167,31.05,61.32,97,100,3,light rain
650,Vyazemskiy,RU,2/12/2022 7:58,47.5378,134.7525,12.6,94,100,5.32,overcast clouds
651,Pochutla,MX,2/12/2022 7:58,15.7432,-96.4661,69.91,66,45,3.22,scattered clouds
652,Kaoma,ZM,2/12/2022 7:57,-14.7833,24.8,73.17,75,93,4.54,overcast clouds
653,Charleston,US,2/12/2022 7:58,32.7766,-79.9309,41.02,96,100,0,overcast clouds
654,Alamosa,US,2/12/2022 7:58,37.4695,-105.87,26.11,74,100,6.91,overcast clouds
655,Charleville-Mezieres,FR,2/12/2022 7:58,49.7667,4.7167,32.77,82,100,3.31,overcast clouds
656,Kieta,PG,2/12/2022 7:58,-6.2167,155.6333,78.78,85,100,4.32,moderate rain
657,Kalmunai,LK,2/12/2022 7:58,7.4167,81.8167,78.57,86,100,5.77,overcast clouds
658,Ust-Ordynskiy,RU,2/12/2022 7:58,52.805,104.7508,-4.16,86,24,2.33,few clouds
659,General Delgado,PY,2/12/2022 7:58,-27.1667,-56.5167,80.62,51,66,4.43,broken clouds
660,Sao Jose Da Coroa Grande,BR,2/12/2022 7:58,-8.8978,-35.1478,76.8,86,85,8.19,light rain
661,Skoghall,SE,2/12/2022 7:58,59.3232,13.4655,37.96,75,100,12.66,overcast clouds
662,Kysyl-Syr,RU,2/12/2022 7:58,63.8986,122.7617,-15.95,100,99,1.43,overcast clouds
663,Karratha,AU,2/12/2022 7:58,-20.7377,116.8463,93.63,49,0,14.94,clear sky
664,Rudbar,AF,2/12/2022 7:58,30.15,62.6,66.99,15,0,6.93,clear sky
665,Muros,ES,2/12/2022 7:58,42.7762,-9.0603,48.24,86,100,2.84,overcast clouds
666,Flin Flon,CA,2/12/2022 7:58,54.7682,-101.865,-12.73,98,95,5.06,overcast clouds
667,Maraa,BR,2/12/2022 7:58,-1.8333,-65.3667,71.91,98,100,1.77,overcast clouds
668,Uzventis,LT,2/12/2022 7:58,55.7803,22.6547,28.47,66,5,16.06,clear sky
